Peak Power,Aver Power,Temp,CE_Row,CE_Col,CE_Cell,UER_Row,UER_Col,UER_Cell,UEO_Row,UEO_Col,UEO_Cell,All_Row,All_Col,All_Cell,SID_0,SID_1,NumType,CE_Row_cell_number,UER_Row_cell_number,UEO_Row_cell_number,All_Row_cell_number,label_row_p1h_l0
1.581542892,1.454357638,1.239013583,2,1,685,0,0,0,0,0,0,2,1,685,0,1,1,1,0,0,1,0
1.581374974,1.453971805,1.239013583,2,1,686,0,0,0,0,0,0,2,1,686,0,1,1,1,0,0,1,0
1.581374974,1.453971805,1.244469403,2,1,686,0,0,0,0,0,0,2,1,686,0,1,1,1,0,0,1,0
1.581398503,1.454023628,1.244469403,2,1,687,0,0,0,0,0,0,2,1,687,0,1,1,1,0,0,1,0
1.581097271,1.454039236,1.244612015,2,1,688,0,0,0,0,0,0,2,1,688,0,1,1,1,0,0,1,0
1.580930176,1.453822147,1.248437594,2,1,685,0,0,0,0,0,0,2,1,685,0,1,1,1,0,0,1,0
1.580930176,1.453822147,1.249913814,2,1,686,0,0,0,0,0,0,2,1,686,0,1,1,1,0,0,1,0
1.580930176,1.453822147,1.249913814,2,1,687,0,0,0,0,0,0,2,1,687,0,1,1,1,0,0,1,0
0.914603084,0.919057421,0.879809662,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0
1.012929055,1.000710918,0.937641973,1,1,3,0,0,0,0,0,0,1,1,3,0,1,1,1,0,0,1,0
1.034809184,1.018960122,0.953909723,1,1,5,0,0,0,0,0,0,1,1,5,0,1,1,1,0,0,1,0
1.101308289,1.074529941,0.99636402,1,1,6,0,0,0,0,0,0,1,1,6,0,1,1,1,0,0,1,0
1.114407766,1.085388844,0.998559998,1,1,7,0,0,0,0,0,0,1,1,7,0,1,1,1,0,0,1,0
1.124425068,1.093634242,1.005425363,1,1,8,0,0,0,0,0,0,1,1,8,0,1,1,1,0,0,1,0
1.140706428,1.107070726,1.016765289,1,1,9,0,0,0,0,0,0,1,1,9,0,1,1,1,0,0,1,0
1.199504439,1.156280164,1.050596088,1,1,10,0,0,0,0,0,0,1,1,10,0,1,1,1,0,0,1,0
1.499169961,1.375094389,1.286487443,1,1,2,0,0,0,0,0,0,1,1,2,0,1,1,1,0,0,1,0
1.499200948,1.374933441,1.285932292,2,1,5,0,0,0,0,0,0,2,1,5,0,1,1,1,0,0,1,0
1.499345092,1.3748204,1.283992684,2,1,7,0,0,0,0,0,0,2,1,7,0,1,1,1,0,0,1,0
1.499267624,1.374854268,1.286387752,2,1,10,0,0,0,0,0,0,2,1,10,0,1,1,1,0,0,1,0
1.499224138,1.374805065,1.287819924,2,1,13,0,0,0,0,0,0,2,1,13,0,1,1,1,0,0,1,0
1.499224138,1.374805065,1.287819924,2,1,14,0,0,0,0,0,0,2,1,14,0,1,1,1,0,0,1,0
1.499148126,1.374712439,1.284917637,2,1,16,0,0,0,0,0,0,2,1,16,0,1,1,1,0,0,1,0
1.498885361,1.374740533,1.283896592,2,1,18,0,0,0,0,0,0,2,1,18,0,1,1,1,0,0,1,0
1.498914796,1.37464568,1.283896592,2,1,19,0,0,0,0,0,0,2,1,19,0,1,1,1,0,0,1,0
1.498951203,1.37461275,1.285842511,2,1,22,0,0,0,0,0,0,2,1,22,0,1,1,1,0,0,1,0
1.498907059,1.374407068,1.281381773,2,1,24,0,0,0,0,0,0,2,1,24,0,1,1,1,0,0,1,0
1.498907059,1.374407068,1.281381773,2,1,25,0,0,0,0,0,0,2,1,25,0,1,1,1,0,0,1,0
1.498863615,1.373404798,1.274944755,2,1,28,0,0,0,0,0,0,2,1,28,0,1,1,1,0,0,1,0
1.498894597,1.373282419,1.274944755,2,1,30,0,0,0,0,0,0,2,1,30,0,1,1,1,0,0,1,0
1.498628099,1.373005487,1.275927553,2,1,32,0,0,0,0,0,0,2,1,32,0,1,1,1,0,0,1,0
1.498556795,1.372993809,1.276419993,2,1,33,0,0,0,0,0,0,2,1,33,0,1,1,1,0,0,1,0
1.498556795,1.372993809,1.276419993,2,1,37,0,0,0,0,0,0,2,1,37,0,1,1,1,0,0,1,0
1.498294123,1.373216858,1.27503289,2,1,39,0,0,0,0,0,0,2,1,39,0,1,1,1,0,0,1,0
1.498207383,1.373053467,1.273930657,2,1,41,0,0,0,0,0,0,2,1,41,0,1,1,1,0,0,1,0
1.498140751,1.373215179,1.270149188,2,1,42,0,0,0,0,0,0,2,1,42,0,1,1,1,0,0,1,0
1.498052464,1.373230596,1.271949037,2,1,45,0,0,0,0,0,0,2,1,45,0,1,1,1,0,0,1,0
1.497897559,1.373150445,1.266993113,2,1,47,0,0,0,0,0,0,2,1,47,0,1,1,1,0,0,1,0
1.497965005,1.373100427,1.268951752,2,1,48,0,0,0,0,0,0,2,1,48,0,1,1,1,0,0,1,0
1.49789995,1.373036745,1.270584493,2,1,50,0,0,0,0,0,0,2,1,50,0,1,1,1,0,0,1,0
1.497965853,1.373065133,1.264954185,2,1,53,0,0,0,0,0,0,2,1,53,0,1,1,1,0,0,1,0
1.497965853,1.373065133,1.264954185,2,1,56,0,0,0,0,0,0,2,1,56,0,1,1,1,0,0,1,0
1.497388894,1.373139531,1.268391208,2,1,58,0,0,0,0,0,0,2,1,58,0,1,1,1,0,0,1,0
1.497439332,1.373316956,1.270030861,2,1,59,0,0,0,0,0,0,2,1,59,0,1,1,1,0,0,1,0
1.497439332,1.373316956,1.267868454,2,1,60,0,0,0,0,0,0,2,1,60,0,1,1,1,0,0,1,0
1.497286051,1.373413466,1.269515062,2,1,61,0,0,0,0,0,0,2,1,61,0,1,1,1,0,0,1,0
1.497301537,1.373395024,1.267840976,2,1,64,0,0,0,0,0,0,2,1,64,0,1,1,1,0,0,1,0
1.497351985,1.37349032,1.267840976,2,1,67,0,0,0,0,0,0,2,1,67,0,1,1,1,0,0,1,0
1.497480513,1.373344577,1.266823023,2,1,70,0,0,0,0,0,0,2,1,70,0,1,1,1,0,0,1,0
1.49730936,1.373352719,1.266823023,2,1,71,0,0,0,0,0,0,2,1,71,0,1,1,1,0,0,1,0
1.497326393,1.373096471,1.269286513,2,1,73,0,0,0,0,0,0,2,1,73,0,1,1,1,0,0,1,0
1.497375299,1.373165935,1.269286513,2,1,74,0,0,0,0,0,0,2,1,74,0,1,1,1,0,0,1,0
1.497333376,1.373301255,1.271234972,2,1,76,0,0,0,0,0,0,2,1,76,0,1,1,1,0,0,1,0
1.497333376,1.373301255,1.27665228,2,1,77,0,0,0,0,0,0,2,1,77,0,1,1,1,0,0,1,0
1.497196487,1.372797984,1.275166272,2,1,79,0,0,0,0,0,0,2,1,79,0,1,1,1,0,0,1,0
1.49691769,1.372646933,1.275166272,2,1,80,0,0,0,0,0,0,2,1,80,0,1,1,1,0,0,1,0
1.49691769,1.372646933,1.271364635,2,1,82,0,0,0,0,0,0,2,1,82,0,1,1,1,0,0,1,0
1.496873727,1.372715283,1.269223375,2,1,84,0,0,0,0,0,0,2,1,84,0,1,1,1,0,0,1,0
1.496776186,1.372878207,1.270693824,2,1,87,0,0,0,0,0,0,2,1,87,0,1,1,1,0,0,1,0
1.496720538,1.372793235,1.270693824,2,1,91,0,0,0,0,0,0,2,1,91,0,1,1,1,0,0,1,0
1.496621452,1.372898225,1.267209797,2,1,95,0,0,0,0,0,0,2,1,95,0,1,1,1,0,0,1,0
1.496634037,1.372987202,1.26321314,2,1,97,0,0,0,0,0,0,2,1,97,0,1,1,1,0,0,1,0
1.496546876,1.373161573,1.264666404,2,1,98,0,0,0,0,0,0,2,1,98,0,1,1,1,0,0,1,0
1.496447801,1.372688953,1.264138964,2,1,99,0,0,0,0,0,0,2,1,99,0,1,1,1,0,0,1,0
1.496626802,1.372657883,1.264131237,2,1,100,0,0,0,0,0,0,2,1,100,0,1,1,1,0,0,1,0
1.496460435,1.37280659,1.264131237,2,1,103,0,0,0,0,0,0,2,1,103,0,1,1,1,0,0,1,0
1.496460435,1.37280659,1.264131237,2,1,104,0,0,0,0,0,0,2,1,104,0,1,1,1,0,0,1,0
1.496526438,1.372767165,1.260625275,2,1,105,0,0,0,0,0,0,2,1,105,0,1,1,1,0,0,1,0
1.496540369,1.373449289,1.260625275,2,1,107,0,0,0,0,0,0,2,1,107,0,1,1,1,0,0,1,0
1.496330831,1.373430064,1.257154057,2,1,110,0,0,0,0,0,0,2,1,110,0,1,1,1,0,0,1,0
1.496330831,1.373430064,1.257154057,2,1,112,0,0,0,0,0,0,2,1,112,0,1,1,1,0,0,1,0
1.495958659,1.373838596,1.260100068,2,1,116,0,0,0,0,0,0,2,1,116,0,1,1,1,0,0,1,0
1.495958659,1.373838596,1.260100068,2,1,117,0,0,0,0,0,0,2,1,117,0,1,1,1,0,0,1,0
1.496024688,1.373808258,1.260592389,2,1,118,0,0,0,0,0,0,2,1,118,0,1,1,1,0,0,1,0
1.496033975,1.373793538,1.25650793,2,1,120,0,0,0,0,0,0,2,1,120,0,1,1,1,0,0,1,0
1.495872327,1.373710286,1.255148073,2,1,121,0,0,0,0,0,0,2,1,121,0,1,1,1,0,0,1,0
1.495768632,1.373872888,1.256968898,2,1,123,0,0,0,0,0,0,2,1,123,0,1,1,1,0,0,1,0
1.49571929,1.373885233,1.261062328,2,1,124,0,0,0,0,0,0,2,1,124,0,1,1,1,0,0,1,0
1.495457766,1.373495676,1.257583954,2,1,128,0,0,0,0,0,0,2,1,128,0,1,1,1,0,0,1,0
1.49563989,1.373685121,1.259342582,2,1,131,0,0,0,0,0,0,2,1,131,0,1,1,1,0,0,1,0
1.495481387,1.373834796,1.257034484,2,1,135,0,0,0,0,0,0,2,1,135,0,1,1,1,0,0,1,0
1.49532771,1.373454478,1.258487669,2,1,137,0,0,0,0,0,0,2,1,137,0,1,1,1,0,0,1,0
1.49532771,1.373454478,1.258487669,2,1,139,0,0,0,0,0,0,2,1,139,0,1,1,1,0,0,1,0
1.495395158,1.373620564,1.263403789,2,1,140,0,0,0,0,0,0,2,1,140,0,1,1,1,0,0,1,0
1.495395158,1.373620564,1.263403789,2,1,144,0,0,0,0,0,0,2,1,144,0,1,1,1,0,0,1,0
1.495241502,1.373863196,1.26436169,2,1,145,0,0,0,0,0,0,2,1,145,0,1,1,1,0,0,1,0
1.495417442,1.373814489,1.265824402,2,1,151,0,0,0,0,0,0,2,1,151,0,1,1,1,0,0,1,0
1.495417442,1.373814489,1.265824402,2,1,152,0,0,0,0,0,0,2,1,152,0,1,1,1,0,0,1,0
1.495263805,1.373764662,1.263843882,2,1,154,0,0,0,0,0,0,2,1,154,0,1,1,1,0,0,1,0
1.495263805,1.373764662,1.263843882,2,1,157,0,0,0,0,0,0,2,1,157,0,1,1,1,0,0,1,0
1.495331267,1.373754464,1.262828964,2,1,158,0,0,0,0,0,0,2,1,158,0,1,1,1,0,0,1,0
1.495331267,1.373754464,1.262828964,2,1,159,0,0,0,0,0,0,2,1,159,0,1,1,1,0,0,1,0
1.495287502,1.373481912,1.262826168,2,1,160,0,0,0,0,0,0,2,1,160,0,1,1,1,0,0,1,0
1.495405089,1.373319073,1.262826168,2,1,163,0,0,0,0,0,0,2,1,163,0,1,1,1,0,0,1,0
1.49546344,1.37314046,1.26577638,2,1,165,0,0,0,0,0,0,2,1,165,0,1,1,1,0,0,1,0
1.49546344,1.37314046,1.26577638,2,1,168,0,0,0,0,0,0,2,1,168,0,1,1,1,0,0,1,0
1.49552884,1.372935504,1.270704104,2,1,172,0,0,0,0,0,0,2,1,172,0,1,1,1,0,0,1,0
1.49552884,1.372935504,1.270704104,2,1,174,0,0,0,0,0,0,2,1,174,0,1,1,1,0,0,1,0
1.495376625,1.373013047,1.272164143,2,1,175,0,0,0,0,0,0,2,1,175,0,1,1,1,0,0,1,0
1.495274519,1.372706231,1.272164143,2,1,176,0,0,0,0,0,0,2,1,176,0,1,1,1,0,0,1,0
1.495453551,1.371611952,1.267213744,2,1,178,0,0,0,0,0,0,2,1,178,0,1,1,1,0,0,1,0
1.495453551,1.371611952,1.267213744,2,1,179,0,0,0,0,0,0,2,1,179,0,1,1,1,0,0,1,0
1.495188428,1.371463029,1.265703854,2,1,181,0,0,0,0,0,0,2,1,181,0,1,1,1,0,0,1,0
1.495137659,1.371240329,1.26667141,2,1,187,0,0,0,0,0,0,2,1,187,0,1,1,1,0,0,1,0
1.495137659,1.371240329,1.26667141,2,1,188,0,0,0,0,0,0,2,1,188,0,1,1,1,0,0,1,0
1.494876351,1.371219721,1.268809746,2,1,189,0,0,0,0,0,0,2,1,189,0,1,1,1,0,0,1,0
1.494880991,1.371285315,1.26713659,2,1,191,0,0,0,0,0,0,2,1,191,0,1,1,1,0,0,1,0
1.494942475,1.371093405,1.267121519,2,1,194,0,0,0,0,0,0,2,1,194,0,1,1,1,0,0,1,0
1.494942475,1.371093405,1.267121519,2,1,196,0,0,0,0,0,0,2,1,196,0,1,1,1,0,0,1,0
1.494899467,1.371044305,1.265854065,2,1,199,0,0,0,0,0,0,2,1,199,0,1,1,1,0,0,1,0
1.494899467,1.371044305,1.268098833,2,1,200,0,0,0,0,0,0,2,1,200,0,1,1,1,0,0,1,0
1.494965597,1.371190073,1.268098833,2,1,201,0,0,0,0,0,0,2,1,201,0,1,1,1,0,0,1,0
1.494965597,1.371190073,1.265109101,2,1,203,0,0,0,0,0,0,2,1,203,0,1,1,1,0,0,1,0
1.4949226,1.371159832,1.267753786,2,1,205,0,0,0,0,0,0,2,1,205,0,1,1,1,0,0,1,0
1.4949226,1.371159832,1.266066793,2,1,208,0,0,0,0,0,0,2,1,208,0,1,1,1,0,0,1,0
1.494879611,1.371032253,1.267726438,2,1,212,0,0,0,0,0,0,2,1,212,0,1,1,1,0,0,1,0
1.494879611,1.371032253,1.264554682,2,1,213,0,0,0,0,0,0,2,1,213,0,1,1,1,0,0,1,0
1.494947126,1.371051507,1.261077603,2,1,216,0,0,0,0,0,0,2,1,216,0,1,1,1,0,0,1,0
1.494903461,1.370855609,1.261350502,2,1,219,0,0,0,0,0,0,2,1,219,0,1,1,1,0,0,1,0
1.494903461,1.370855609,1.25907805,2,1,220,0,0,0,0,0,0,2,1,220,0,1,1,1,0,0,1,0
1.495188525,1.371254346,1.25907805,2,1,222,0,0,0,0,0,0,2,1,222,0,1,1,1,0,0,1,0
1.495188525,1.371254346,1.257590523,2,1,225,0,0,0,0,0,0,2,1,225,0,1,1,1,0,0,1,0
1.494925954,1.371292175,1.257590523,2,1,226,0,0,0,0,0,0,2,1,226,0,1,1,1,0,0,1,0
1.494925954,1.371292175,1.262512494,2,1,233,0,0,0,0,0,0,2,1,233,0,1,1,1,0,0,1,0
1.494936779,1.371481355,1.262512494,2,1,235,0,0,0,0,0,0,2,1,235,0,1,1,1,0,0,1,0
1.494773886,1.371574205,1.26102988,2,1,238,0,0,0,0,0,0,2,1,238,0,1,1,1,0,0,1,0
1.494730251,1.372021883,1.26102988,2,1,241,0,0,0,0,0,0,2,1,241,0,1,1,1,0,0,1,0
1.494730251,1.372021883,1.262509391,2,1,244,0,0,0,0,0,0,2,1,244,0,1,1,1,0,0,1,0
1.494906892,1.37180693,1.262509391,2,1,248,0,0,0,0,0,0,2,1,248,0,1,1,1,0,0,1,0
1.494906892,1.37180693,1.26247973,2,1,250,0,0,0,0,0,0,2,1,250,0,1,1,1,0,0,1,0
1.495039903,1.371504732,1.26344718,2,1,253,0,0,0,0,0,0,2,1,253,0,1,1,1,0,0,1,0
1.495039903,1.371504732,1.262922628,2,1,254,0,0,0,0,0,0,2,1,254,0,1,1,1,0,0,1,0
1.494777411,1.371572748,1.262922628,2,1,257,0,0,0,0,0,0,2,1,257,0,1,1,1,0,0,1,0
1.494777411,1.371572748,1.262398105,2,1,259,0,0,0,0,0,0,2,1,259,0,1,1,1,0,0,1,0
1.49462609,1.371308645,1.262398105,2,1,260,0,0,0,0,0,0,2,1,260,0,1,1,1,0,0,1,0
1.49462609,1.371308645,1.264350319,2,1,262,0,0,0,0,0,0,2,1,262,0,1,1,1,0,0,1,0
1.494581811,1.371366742,1.264350319,2,1,264,0,0,0,0,0,0,2,1,264,0,1,1,1,0,0,1,0
1.494592634,1.371471213,1.263825792,2,1,266,0,0,0,0,0,0,2,1,266,0,1,1,1,0,0,1,0
1.494320743,1.371492988,1.265513054,2,1,268,0,0,0,0,0,0,2,1,268,0,1,1,1,0,0,1,0
1.494453825,1.371433462,1.258840197,2,1,270,0,0,0,0,0,0,2,1,270,0,1,1,1,0,0,1,0
1.494353336,1.371421366,1.252897108,2,1,273,0,0,0,0,0,0,2,1,273,0,1,1,1,0,0,1,0
1.494301187,1.371374682,1.252897108,2,1,275,0,0,0,0,0,0,2,1,275,0,1,1,1,0,0,1,0
1.494148562,1.371626674,1.252401969,2,1,279,0,0,0,0,0,0,2,1,279,0,1,1,1,0,0,1,0
1.494148562,1.371626674,1.249880877,2,1,284,0,0,0,0,0,0,2,1,284,0,1,1,1,0,0,1,0
1.494214777,1.37256265,1.253881277,2,1,286,0,0,0,0,0,0,2,1,286,0,1,1,1,0,0,1,0
1.494214777,1.37256265,1.253881277,2,1,290,0,0,0,0,0,0,2,1,290,0,1,1,1,0,0,1,0
1.494171926,1.372669638,1.256335632,2,1,292,0,0,0,0,0,0,2,1,292,0,1,1,1,0,0,1,0
1.494171926,1.372669638,1.256335632,2,1,293,0,0,0,0,0,0,2,1,293,0,1,1,1,0,0,1,0
1.49434721,1.37256234,1.260764264,2,1,296,0,0,0,0,0,0,2,1,296,0,1,1,1,0,0,1,0
1.494305054,1.372124122,1.26469059,2,1,299,0,0,0,0,0,0,2,1,299,0,1,1,1,0,0,1,0
1.494305054,1.372124122,1.266363748,2,1,300,0,0,0,0,0,0,2,1,300,0,1,1,1,0,0,1,0
1.494371277,1.371812103,1.270105975,2,1,303,0,0,0,0,0,0,2,1,303,0,1,1,1,0,0,1,0
1.494328447,1.371859447,1.276010965,2,1,307,0,0,0,0,0,0,2,1,307,0,1,1,1,0,0,1,0
1.494328447,1.371859447,1.276010965,2,1,308,0,0,0,0,0,0,2,1,308,0,1,1,1,0,0,1,0
1.494231072,1.371817119,1.276480737,2,1,309,0,0,0,0,0,0,2,1,309,0,1,1,1,0,0,1,0
1.494284938,1.371819874,1.276480737,2,1,312,0,0,0,0,0,0,2,1,312,0,1,1,1,0,0,1,0
1.494351171,1.371800211,1.278422383,2,1,315,0,0,0,0,0,0,2,1,315,0,1,1,1,0,0,1,0
1.49419863,1.371809096,1.281860506,2,1,317,0,0,0,0,0,0,2,1,317,0,1,1,1,0,0,1,0
1.49419863,1.371809096,1.281860506,2,1,320,0,0,0,0,0,0,2,1,320,0,1,1,1,0,0,1,0
1.494156515,1.371934839,1.282814946,2,1,322,0,0,0,0,0,0,2,1,322,0,1,1,1,0,0,1,0
1.494156515,1.371934839,1.282814946,2,1,323,0,0,0,0,0,0,2,1,323,0,1,1,1,0,0,1,0
1.494003998,1.37176828,1.278357196,2,1,325,0,0,0,0,0,0,2,1,325,0,1,1,1,0,0,1,0
1.494003998,1.37176828,1.278357196,2,1,328,0,0,0,0,0,0,2,1,328,0,1,1,1,0,0,1,0
1.494016361,1.371667419,1.278357196,2,1,329,0,0,0,0,0,0,2,1,329,0,1,1,1,0,0,1,0
1.493743144,1.37153439,1.277345227,2,1,336,0,0,0,0,0,0,2,1,336,0,1,1,1,0,0,1,0
1.493590658,1.371261601,1.27485658,2,1,337,0,0,0,0,0,0,2,1,337,0,1,1,1,0,0,1,0
1.493590658,1.371261601,1.27485658,2,1,338,0,0,0,0,0,0,2,1,338,0,1,1,1,0,0,1,0
1.493505149,1.371250219,1.271366006,2,1,341,0,0,0,0,0,0,2,1,341,0,1,1,1,0,0,1,0
1.493505149,1.371250219,1.271366006,2,1,344,0,0,0,0,0,0,2,1,344,0,1,1,1,0,0,1,0
1.493899869,1.370957898,1.271828448,2,1,346,0,0,0,0,0,0,2,1,346,0,1,1,1,0,0,1,0
1.493899869,1.370957898,1.271828448,2,1,347,0,0,0,0,0,0,2,1,347,0,1,1,1,0,0,1,0
1.493802522,1.371075237,1.274367089,2,1,349,0,0,0,0,0,0,2,1,349,0,1,1,1,0,0,1,0
1.493747415,1.370967833,1.278226907,2,1,351,0,0,0,0,0,0,2,1,351,0,1,1,1,0,0,1,0
1.493982278,1.371095612,1.279219099,2,1,353,0,0,0,0,0,0,2,1,353,0,1,1,1,0,0,1,0
1.493924082,1.371181508,1.283148512,2,1,354,0,0,0,0,0,0,2,1,354,0,1,1,1,0,0,1,0
1.493924082,1.371181508,1.283148512,2,1,355,0,0,0,0,0,0,2,1,355,0,1,1,1,0,0,1,0
1.49372892,1.369930358,1.288422438,2,1,360,0,0,0,0,0,0,2,1,360,0,1,1,1,0,0,1,0
1.49372892,1.369930358,1.289021574,2,1,362,0,0,0,0,0,0,2,1,362,0,1,1,1,0,0,1,0
1.493742825,1.369975421,1.289021574,2,1,364,0,0,0,0,0,0,2,1,364,0,1,1,1,0,0,1,0
1.493810659,1.369807553,1.288996377,2,1,369,0,0,0,0,0,0,2,1,369,0,1,1,1,0,0,1,0
1.493752495,1.369686771,1.293907354,2,1,376,0,0,0,0,0,0,2,1,376,0,1,1,1,0,0,1,0
1.493709103,1.369626967,1.295646489,2,1,380,0,0,0,0,0,0,2,1,380,0,1,1,1,0,0,1,0
1.493709103,1.369626967,1.293382469,2,1,381,0,0,0,0,0,0,2,1,381,0,1,1,1,0,0,1,0
1.493709103,1.369626967,1.293382469,2,1,382,0,0,0,0,0,0,2,1,382,0,1,1,1,0,0,1,0
1.493448406,1.36968561,1.291381325,2,1,387,0,0,0,0,0,0,2,1,387,0,1,1,1,0,0,1,0
1.493349537,1.369451933,1.291381325,2,1,389,0,0,0,0,0,0,2,1,389,0,1,1,1,0,0,1,0
1.493405036,1.369674305,1.296294415,2,1,392,0,0,0,0,0,0,2,1,392,0,1,1,1,0,0,1,0
1.493363041,1.369585647,1.296294415,2,1,397,0,0,0,0,0,0,2,1,397,0,1,1,1,0,0,1,0
1.493363041,1.369585647,1.295769519,2,1,398,0,0,0,0,0,0,2,1,398,0,1,1,1,0,0,1,0
1.493319686,1.369856967,1.295769519,2,1,400,0,0,0,0,0,0,2,1,400,0,1,1,1,0,0,1,0
1.493319686,1.369856967,1.300682266,2,1,402,0,0,0,0,0,0,2,1,402,0,1,1,1,0,0,1,0
1.493554481,1.369933618,1.300682266,2,1,406,0,0,0,0,0,0,2,1,406,0,1,1,1,0,0,1,0
1.493496364,1.370012249,1.300682266,2,1,407,0,0,0,0,0,0,2,1,407,0,1,1,1,0,0,1,0
1.493453017,1.370040185,1.299692868,2,1,409,0,0,0,0,0,0,2,1,409,0,1,1,1,0,0,1,0
1.493453017,1.370040185,1.296012256,2,1,412,0,0,0,0,0,0,2,1,412,0,1,1,1,0,0,1,0
1.493411046,1.369912588,1.297204491,2,1,415,0,0,0,0,0,0,2,1,415,0,1,1,1,0,0,1,0
1.493315283,1.369813278,1.297204491,2,1,416,0,0,0,0,0,0,2,1,416,0,1,1,1,0,0,1,0
1.492889859,1.369843711,1.2981908,2,1,420,0,0,0,0,0,0,2,1,420,0,1,1,1,0,0,1,0
1.492889859,1.369843711,1.298654982,2,1,422,0,0,0,0,0,0,2,1,422,0,1,1,1,0,0,1,0
1.492889859,1.369843711,1.298654982,2,1,424,0,0,0,0,0,0,2,1,424,0,1,1,1,0,0,1,0
1.493189421,1.370041113,1.301102271,2,1,425,0,0,0,0,0,0,2,1,425,0,1,1,1,0,0,1,0
1.493023929,1.370009116,1.297627774,2,1,428,0,0,0,0,0,0,2,1,428,0,1,1,1,0,0,1,0
1.492871668,1.369853076,1.299078469,2,1,430,0,0,0,0,0,0,2,1,430,0,1,1,1,0,0,1,0
1.492993672,1.369646237,1.299078469,2,1,431,0,0,0,0,0,0,2,1,431,0,1,1,1,0,0,1,0
1.492829749,1.369880702,1.299078469,2,1,432,0,0,0,0,0,0,2,1,432,0,1,1,1,0,0,1,0
1.492729369,1.370060343,1.298553609,2,1,435,0,0,0,0,0,0,2,1,435,0,1,1,1,0,0,1,0
1.492895431,1.370395262,1.301192652,2,1,439,0,0,0,0,0,0,2,1,439,0,1,1,1,0,0,1,0
1.493018972,1.370493596,1.298518253,2,1,441,0,0,0,0,0,0,2,1,441,0,1,1,1,0,0,1,0
1.49296248,1.37047303,1.29970223,2,1,444,0,0,0,0,0,0,2,1,444,0,1,1,1,0,0,1,0
1.492810258,1.370432899,1.29750147,2,1,446,0,0,0,0,0,0,2,1,446,0,1,1,1,0,0,1,0
1.492810258,1.370432899,1.298699375,2,1,449,0,0,0,0,0,0,2,1,449,0,1,1,1,0,0,1,0
1.492658049,1.370345918,1.298462589,2,1,451,0,0,0,0,0,0,2,1,451,0,1,1,1,0,0,1,0
1.492658049,1.370345918,1.298462589,2,1,454,0,0,0,0,0,0,2,1,454,0,1,1,1,0,0,1,0
1.492396906,1.3703063,1.303873751,2,1,457,0,0,0,0,0,0,2,1,457,0,1,1,1,0,0,1,0
1.492396906,1.3703063,1.303873751,2,1,459,0,0,0,0,0,0,2,1,459,0,1,1,1,0,0,1,0
1.492396906,1.3703063,1.30110119,2,1,460,0,0,0,0,0,0,2,1,460,0,1,1,1,0,0,1,0
1.492463982,1.370344798,1.300404781,2,1,461,0,0,0,0,0,0,2,1,461,0,1,1,1,0,0,1,0
1.492420752,1.370597846,1.299418116,2,1,465,0,0,0,0,0,0,2,1,465,0,1,1,1,0,0,1,0
1.492420752,1.370597846,1.295253312,2,1,466,0,0,0,0,0,0,2,1,466,0,1,1,1,0,0,1,0
1.492268591,1.370646762,1.295462235,2,1,467,0,0,0,0,0,0,2,1,467,0,1,1,1,0,0,1,0
1.492006827,1.370598521,1.296915304,2,1,468,0,0,0,0,0,0,2,1,468,0,1,1,1,0,0,1,0
1.492182858,1.37035575,1.297381953,2,1,472,0,0,0,0,0,0,2,1,472,0,1,1,1,0,0,1,0
1.492182858,1.37035575,1.297381953,2,1,473,0,0,0,0,0,0,2,1,473,0,1,1,1,0,0,1,0
1.491812873,1.371184139,1.298857459,2,1,476,0,0,0,0,0,0,2,1,476,0,1,1,1,0,0,1,0
1.491812873,1.371184139,1.298857459,2,1,477,0,0,0,0,0,0,2,1,477,0,1,1,1,0,0,1,0
1.491927116,1.371129628,1.300307876,2,1,479,0,0,0,0,0,0,2,1,479,0,1,1,1,0,0,1,0
1.491879984,1.371144644,1.300307876,2,1,481,0,0,0,0,0,0,2,1,481,0,1,1,1,0,0,1,0
1.491884615,1.371366803,1.300978884,2,1,482,0,0,0,0,0,0,2,1,482,0,1,1,1,0,0,1,0
1.491728567,1.371281184,1.300776944,2,1,485,0,0,0,0,0,0,2,1,485,0,1,1,1,0,0,1,0
1.491905288,1.371415881,1.299270925,2,1,489,0,0,0,0,0,0,2,1,489,0,1,1,1,0,0,1,0
1.491905288,1.371415881,1.299270925,2,1,490,0,0,0,0,0,0,2,1,490,0,1,1,1,0,0,1,0
1.491800317,1.371613042,1.300440776,2,1,493,0,0,0,0,0,0,2,1,493,0,1,1,1,0,0,1,0
1.49164429,1.371542557,1.301715035,2,1,495,0,0,0,0,0,0,2,1,495,0,1,1,1,0,0,1,0
1.491647377,1.371583745,1.301210356,2,1,496,0,0,0,0,0,0,2,1,496,0,1,1,1,0,0,1,0
1.491383311,1.371249354,1.303157476,2,1,500,0,0,0,0,0,0,2,1,500,0,1,1,1,0,0,1,0
1.491123033,1.370940846,1.303157476,2,1,502,0,0,0,0,0,0,2,1,502,0,1,1,1,0,0,1,0
1.491119946,1.370855726,1.299907473,2,1,503,0,0,0,0,0,0,2,1,503,0,1,1,1,0,0,1,0
1.491080591,1.370649232,1.297714154,2,1,504,0,0,0,0,0,0,2,1,504,0,1,1,1,0,0,1,0
